iCloud Drive Editing Information
"Analytics User ID","Application","Asset Size In iCloud","Browser Flag","Browser Name","Browser Version","Desktop Enabled","Device Family","Device Model","Device Version","Document Scoped","Error Description","Event Created Timestamp","Event Type","Favorite Documents","File Extension","IP City","IP Country Code","IP Domain","Moved Out Of Trash","Moved To Trash","OS Build Version","OS Version","Platform","Public Access","Record ID","Reported Assets In User iCloud Quota","Source","Tagged Files","UDID Number"
"01c543e6d4514ee99e21a10ec0e112a0049","","no","","","United States","","","","","","Add","","2.59MB","Romania","yes","1","","","","",">=0","directory/documents","Americas","0.00KB","0.00KB","Web Service","Free","5","North America","97df6e595da6fe1a7b07e4cd4f88b4954c7781b3bb317a4372e18c53dc26bb28","Free"
"01c543e6d4514ee99e21a10ec0e112a0049","","no","","","United States","","","","docscoped-","","Delete","vcf","2.59MB","Romania","yes","1","","","","",">=0","documentStructure/6AA5C475-8DD1-44AD-9391-2FE0FE168316","Americas","0.00KB","0.00KB","Web Service","Free","5","North America","97df6e595da6fe1a7b07e4cd4f88b4954c7781b3bb317a4372e18c53dc26bb28","Free"
"01c543e6d4514ee99e21a10ec0e112a0049","","yes","","","United States","","","","docscoped-isuservisible-","","Add","vcf","2.59MB","Romania","no","1","0.0","","","",">=0","documentContent/6AA5C475-8DD1-44AD-9391-2FE0FE168316","Americas","0.00KB","0.00KB","Web Service","Free","5","North America","97df6e595da6fe1a7b07e4cd4f88b4954c7781b3bb317a4372e18c53dc26bb28","Free"
"01c543e6d4514ee99e21a10ec0e112a0049","shoebox","no","","","United States","iPhone","iPhone 13 Pro Max","iPhone 13 Pro Max","","","Add","","2.56MB","Netherlands","yes","1","","20g81","16.6.1","iOS",">=0","directory/D143A998-2F33-46E7-A2BB-266DD2C76F0A","Americas","0.00KB","0.00KB","Device","Free","5","North America","0706b5459cde5e465d6b3b99b2b7882673c1b3e3f5832b3f2e9491ace549889d","Free"
"01c543e6d4514ee99e21a10ec0e112a0049","CloudDocs.container-metadata","no","","","United States","iPhone","iPhone 13 Pro Max","iPhone 13 Pro Max","","","Add","","2.56MB","Netherlands","yes","1","","20g81","16.6.1","iOS",">=0","subscription/com.apple.CloudDocs","Americas","0.00KB","0.00KB","Device","Free","5","North America","0706b5459cde5e465d6b3b99b2b7882673c1b3e3f5832b3f2e9491ace549889d","Free"
"01c543e6d4514ee99e21a10ec0e112a0049","","no","","","United States","","","","","","Add","","2.59MB","Romania","yes","1","","","","",">=0","com.apple.Pages","Americas","0.00KB","0.00KB","Web Service","Free","5","North America","97df6e595da6fe1a7b07e4cd4f88b4954c7781b3bb317a4372e18c53dc26bb28","Free"
"01c543e6d4514ee99e21a10ec0e112a0049","iCloud.iBooks","no","","","United States","iPhone","iPhone 13 Pro Max","iPhone 13 Pro Max","","","Add","","2.56MB","Netherlands","yes","1","","20g81","16.6.1","iOS",">=0","directory/root","Americas","0.00KB","0.00KB","Device","Free","5","North America","0706b5459cde5e465d6b3b99b2b7882673c1b3e3f5832b3f2e9491ace549889d","Free"
"01c543e6d4514ee99e21a10ec0e112a0049","","no","","","United States","","","","","","Modify","","3.27MB","Iran","yes","1","","","","",">=0","directory/root","Americas","0.00KB","697.58KB","Web Service","Free","5","North America","97df6e595da6fe1a7b07e4cd4f88b4954c7781b3bb317a4372e18c53dc26bb28","Free"
"01c543e6d4514ee99e21a10ec0e112a0049","iCloud.iBooks","no","","","United States","iPhone","iPhone 13 Pro Max","iPhone 13 Pro Max","","","Add","","2.56MB","Netherlands","yes","1","","20g81","16.6.1","iOS",">=0","_pcs","Americas","0.00KB","0.00KB","Device","Free","5","North America","0706b5459cde5e465d6b3b99b2b7882673c1b3e3f5832b3f2e9491ace549889d","Free"
"01c543e6d4514ee99e21a10ec0e112a0049","","no","","","United States","","","","isuservisible-","","Add","","2.57MB","Netherlands","yes","1","","","","",">=0","directory/22BC4609-9518-46AD-8DCE-26ED0803BF52","Americas","0.00KB","0.00KB","Web Service","Free","5","North America","97df6e595da6fe1a7b07e4cd4f88b4954c7781b3bb317a4372e18c53dc26bb28","Free"
